YEAR,MONTH,DAY,ACMH,ACSH,ADPT,ASLP,ASTP,AWBT,AWND,FMTM,FRGT,PGTM,PRCP,PSUN,RHAV,RHMN,RHMX,SN02,SN03,SN52,SN53,SNOW,SNWD,SX02,SX03,SX52,SX53,TAVG,THIC,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV07,WV20
1973,4,18,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,32.0,32.0,,,,,,,,,,,,,-9.0,,-9.0,,-9.0,,,,,,,,,,,,-9.0,,,,,
1973,4,19,50.0,50.0,,,,,,,,830.0,,75.0,,,,,,,,0.0,0.0,,,,,,,66.92,37.94,588.0,,,,,,,,,,134.0,107.0,999.0,,999.0,,999.0,,,,,,,,,,1.0,,999.0,,,,,
1973,4,20,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,-999.0,,,,,,,,,,,,-999.0,,,,,
1973,4,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,
1973,4,22,80.0,90.0,,,,,,,,1448.0,3.0,27.0,,,,,,,,0.0,0.0,,,,,,,53.96,39.02,210.0,,,,,,,,,,159.0,130.0,9999.0,,1.0,,9999.0,,,,,,,,,,1.0,,9999.0,,,,,
1973,4,23,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,32.0,,,,,,,,,,,,,-99.0,,,,-99.0,,,,,,,,,,,,-99.0,,,,,
1973,4,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,99.0,,,,,,,,,,99.0,,99.0,,,,,
1973,4,25,70.0,80.0,,,,,,,,1006.0,0.0,51.0,,,,,,,,0.0,0.0,,,,,,,62.959999999999994,33.08,408.0,,,,180.0,180.0,,,,,98.0,72.0,-9999.0,,-9999.0,,-9999.0,,,,,,,,,,-9999.0,,-9999.0,,,,,
1973,4,26,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,-9.0,,,,,
1973,4,27,100.0,100.0,,,,,,,,754.0,76.0,10.0,,,,,,,,0.0,0.0,,,,,,,59.0,41.0,84.0,,,,,,,,,,149.0,103.0,1.0,,999.0,,1.0,,,,,,,,,,1.0,,999.0,,,,,
1973,4,28,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1973,4,30,80.0,80.0,,,,,,,,1400.0,20.0,36.0,,,,,,,,8.0,,,,,,,,44.96,30.92,294.0,,,,,,,,,,139.0,112.0,9999.0,,9999.0,,9999.0,,,,,,,,,,1.0,,1.0,,,,,
1973,4,31,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,32.0,32.0,,,,,,,,,,,,,,,-99.0,,-99.0,,,,,,,,,,,,,,,,,
1973,5,1,80.0,80.0,,,,,,,,1812.0,0.0,48.0,,,,,,,,0.0,0.0,,,,,,,57.92,37.94,402.0,,,,315.0,360.0,,,,,159.0,134.0,,,-9999.0,,-9999.0,,,,,,,,,,1.0,,,,,,,
1973,5,2,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,-9.0,,,,,,,,,,,,,,,,,
1973,5,3,20.0,20.0,,,,,,,,324.0,0.0,100.0,,,,,,,,0.0,0.0,,,,,,,64.04,33.98,840.0,,,,,,,,,,77.0,58.0,,,999.0,,999.0,,,,,,,,,,999.0,,,,,,,
1973,5,4,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,,,,,,-999.0,,,,,,,
1973,5,6,90.0,80.0,,,,,,,,18.0,0.0,66.0,,,,,,,,0.0,0.0,,,,,,,73.94,48.92,552.0,,,,,,,,,,170.0,130.0,,,9999.0,,9999.0,,,,,,,,,,9999.0,,,,,,,
1973,5,7,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,32.0,,,,,,,,,,,,,,,-99.0,,-99.0,,,,,,,,,,,,,,,,,
1973,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,,,,,,,,,,,,,
1973,5,9,60.0,40.0,,,,,,,,1318.0,0.0,83.0,,,,,,,,0.0,0.0,,,,,,,68.0,51.98,708.0,,,,270.0,270.0,,,,,123.0,89.0,,,1.0,,-9999.0,,,,,,,,,,1.0,,,,,,,
1973,5,10,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,,,,
1973,5,11,70.0,60.0,,,,,,,,330.0,,98.0,,,,,,,,0.0,0.0,,,,,,,69.08,48.92,840.0,,,,,,,,,,103.0,67.0,,,999.0,,999.0,,,,,,,,,,1.0,,,,,,,
1973,5,12,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,,,,,,,,,,,,,
1973,5,14,50.0,60.0,,,,,,,,1036.0,0.0,97.0,,,,,,,,0.0,0.0,,,,,,,75.02,46.04,828.0,,,,,,,,,,93.0,72.0,,,9999.0,,9999.0,,,,,,,,,,9999.0,,,,,,,
1973,5,15,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,,,,,,,-99.0,,,,,,,
1973,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,,,,,,99.0,,,,,,,
1973,5,17,10.0,0.0,,,,,,,,200.0,0.0,100.0,,,,,,,,0.0,0.0,,,,,,,73.04,44.06,858.0,,,,45.0,45.0,,,,,87.0,76.0,,,-9999.0,,-9999.0,,,,,,,,,,-9999.0,,,,,,,
1973,5,18,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,-9.0,,,,,,,,,,-9.0,,,,,,,
1973,5,19,20.0,10.0,,,,,,,,342.0,0.0,98.0,,,,,,,,0.0,0.0,,,,,,,80.96,46.04,846.0,,,,,,,,,,82.0,63.0,,,999.0,,999.0,,,,,,,,,,999.0,,,,,,,
1973,5,20,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,,,,,,-999.0,,,,,,,
1973,5,22,0.0,0.0,,,,,,,,524.0,0.0,100.0,,,,,,,,0.0,0.0,,,,,,,80.96,53.96,864.0,,,,,,,,,,134.0,112.0,,,9999.0,,9999.0,,,,,,,,,,9999.0,,,,,,,
1973,5,23,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,,,,,,,-99.0,,,,,,,
1973,5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,,,,,,99.0,,,,,,,
1973,5,25,20.0,30.0,,,,,,,,1342.0,0.0,100.0,,,,,,,,0.0,0.0,,,,,,,84.02,50.0,870.0,,,,360.0,315.0,,,,,87.0,58.0,,,-9999.0,,-9999.0,,,,,,,,,,-9999.0,,,,,,,
1973,5,26,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,-9.0,,,,,,,,,,-9.0,,,,,,,
1973,5,27,70.0,80.0,,,,,,,,312.0,0.0,94.0,,,,,,,,0.0,0.0,,,,,,,86.0,53.06,822.0,,,,,,,,,,82.0,54.0,,,999.0,,999.0,,,,,,,,,,999.0,,,,,,,
1973,5,28,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,,,
1973,5,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,
1973,5,30,90.0,60.0,,,,,,,,1630.0,41.0,47.0,,,,,,,,0.0,0.0,,,,,,,82.04,55.04,414.0,,,,,,,,,,123.0,89.0,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,
1973,5,31,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
1973,6,1,90.0,100.0,,,,,,,,1248.0,5.0,3.0,,,,,,,,0.0,0.0,,,,,,,69.98,51.98,24.0,,,,225.0,180.0,,,,,108.0,76.0,,,-9999.0,,-9999.0,,,,,,,,,,1.0,,,,,,,
1973,6,2,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,-9.0,,,,,,,,,,,,,,,,,
1973,6,3,20.0,20.0,,,,,,,,500.0,0.0,91.0,,,,,,,,0.0,0.0,,,,,,,71.06,44.96,810.0,,,,,,,,,,103.0,76.0,,,999.0,,999.0,,,,,,,,,,999.0,,,,,,,
1973,6,4,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,,,,,,-999.0,,,,,,,
1973,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,
1973,6,6,60.0,60.0,,,,,,,,1536.0,,86.0,,,,,,,,0.0,0.0,,,,,,,69.98,48.02,774.0,,,,,,,,,,103.0,72.0,,,9999.0,,9999.0,,,,,,,,,,1.0,,,,,,,
1973,6,7,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,32.0,,,,,,,,,,,,,,,-99.0,,-99.0,,,,,,,,,,,,,,,,,
1973,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,,,,,,99.0,,,,,,,
1973,6,9,0.0,0.0,,,,,,,,1412.0,0.0,100.0,,,,,,,,0.0,0.0,,,,,,,89.06,51.08,900.0,,,,315.0,135.0,,,,,82.0,63.0,,,-9999.0,,-9999.0,,,,,,,,,,-9999.0,,,,,,,
1973,6,10,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,-9.0,,,,,,,,,,-9.0,,,,,,,
1973,6,11,60.0,80.0,,,,,,,,412.0,0.0,92.0,,,,,,,,0.0,0.0,,,,,,,91.03999999999999,60.980000000000004,828.0,,,,,,,,,,93.0,72.0,,,999.0,,999.0,,,,,,,,,,999.0,,,,,,,
1973,6,12,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,,,,,,-999.0,,,,,,,
1973,6,14,50.0,50.0,,,,,,,,1006.0,0.0,94.0,,,,,,,,0.0,0.0,,,,,,,100.94,60.980000000000004,852.0,,,,,,,,,,149.0,116.0,,,9999.0,,9999.0,,,,,,,,,,9999.0,,,,,,,
1973,6,15,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,,,,,,,-99.0,,,,,,,
1973,6,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,,,,,,99.0,,,,,,,
1973,6,17,90.0,100.0,,,,,,,,1342.0,0.0,87.0,,,,,,,,0.0,0.0,,,,,,,84.02,59.0,786.0,,,,360.0,315.0,,,,,77.0,58.0,,,-9999.0,,-9999.0,,,,,,,,,,-9999.0,,,,,,,
1973,6,18,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,-9.0,,,,,,,,,,-9.0,,,,,,,
1973,6,19,50.0,40.0,,,,,,,,948.0,0.0,98.0,,,,,,,,0.0,0.0,,,,,,,91.94,62.059999999999995,882.0,,,,,,,,,,129.0,107.0,,,999.0,,999.0,,,,,,,,,,999.0,,,,,,,
1973,6,20,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,,,,,,,,,,,,,
1973,6,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,
1973,6,22,100.0,90.0,,,,,,,,1354.0,38.0,18.0,,,,,,,,0.0,0.0,,,,,,,73.94,51.98,162.0,,,,,,,,,,185.0,152.0,,,1.0,,9999.0,,,,,,,,,,1.0,,,,,,,
1973,6,23,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,,,,
1973,6,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,,,,,,,,,,,,,
1973,6,25,50.0,50.0,,,,,,,,800.0,0.0,83.0,,,,,,,,0.0,0.0,,,,,,,80.06,48.02,750.0,,,,180.0,180.0,,,,,149.0,112.0,,,-9999.0,,-9999.0,,,,,,,,,,-9999.0,,,,,,,
1973,6,26,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,-9.0,,,,,,,,,,,,,,,,,
1973,6,27,80.0,80.0,,,,,,,,230.0,,48.0,,,,,,,,0.0,0.0,,,,,,,71.06,44.06,432.0,,,,,,,,,,200.0,152.0,,,999.0,,999.0,,,,,,,,,,1.0,,,,,,,
1973,6,28,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,,,,,
1973,6,30,0.0,0.0,,,,,,,,1424.0,0.0,100.0,,,,,,,,0.0,0.0,,,,,,,73.04,39.92,906.0,,,,,,,,,,113.0,54.0,,,9999.0,,9999.0,,,,,,,,,,9999.0,,,,,,,
1973,6,31,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,32.0,,,,,,,,,,,,,,,-99.0,,-99.0,,,,,,,,,,-99.0,,,,,,,
1973,7,1,10.0,0.0,,,,,,,,154.0,0.0,100.0,,,,,,,,0.0,0.0,,,,,,,82.94,60.980000000000004,906.0,,,,315.0,315.0,,,,,113.0,85.0,,,-9999.0,,,,,,,,,,,,-9999.0,,,,,,,
1973,7,2,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,-9.0,,,,,,,
1973,7,3,0.0,0.0,,,,,,,,300.0,0.0,100.0,,,,,,,,0.0,0.0,,,,,,,93.91999999999999,55.04,900.0,,,,,,,,,,87.0,63.0,,,999.0,,,,,,,,,,,,999.0,,,,,,,
1973,7,4,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,-999.0,,,,,,,
1973,7,6,0.0,0.0,,,,,,,,1206.0,0.0,100.0,,,,,,,,0.0,0.0,,,,,,,100.94,64.94,900.0,,,,,,,,,,113.0,63.0,,,9999.0,,,,,,,,,,,,9999.0,,,,,,,
1973,7,7,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,-99.0,,,,,,,
1973,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,99.0,,,,,,,
1973,7,9,50.0,40.0,,,,,,,,1130.0,0.0,92.0,,,,,,,,0.0,0.0,,,,,,,102.02,73.04,828.0,,,,135.0,135.0,,,,,154.0,121.0,,,-9999.0,,,,,,,,,,,,-9999.0,,,,,,,
1973,7,10,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973,7,11,20.0,10.0,,,,,,,,118.0,,96.0,,,,,,,,0.0,0.0,,,,,,,96.98,62.059999999999995,870.0,,,,,,,,,,272.0,183.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,
1973,7,12,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973,7,14,0.0,0.0,,,,,,,,1454.0,0.0,100.0,,,,,,,,0.0,0.0,,,,,,,100.94,66.92,894.0,,,,,,,,,,98.0,63.0,,,9999.0,,,,,,,,,,,,9999.0,,,,,,,
1973,7,15,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,-99.0,,,,,,,
1973,7,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,99.0,,,,,,,
1973,7,17,70.0,70.0,,,,,,,,906.0,0.0,62.0,,,,,,,,0.0,0.0,,,,,,,102.02,71.96,558.0,,,,180.0,180.0,,,,,129.0,107.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,
1973,7,18,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,32.0,32.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
1973,7,19,100.0,100.0,,,,,,,,230.0,,40.0,,,,,,,,0.0,0.0,,,,,,,89.96000000000001,69.08,354.0,,,,,,,,,,144.0,116.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,
1973,7,20,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
1973,7,22,60.0,60.0,,,,,,,,1454.0,10.0,75.0,,,,,,,,0.0,0.0,,,,,,,86.0,62.959999999999994,672.0,,,,,,,,,,139.0,116.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,
1973,7,23,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
1973,7,25,10.0,10.0,,,,,,,,1536.0,0.0,99.0,,,,,,,,0.0,0.0,,,,,,,89.96000000000001,60.980000000000004,882.0,,,,315.0,360.0,,,,,87.0,58.0,,,-9999.0,,,,,,,,,,,,-9999.0,,,,,,,
1973,7,26,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973,7,27,40.0,40.0,,,,,,,,936.0,,87.0,,,,,,,,0.0,0.0,,,,,,,96.08000000000001,60.980000000000004,774.0,,,,,,,,,,154.0,116.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,
1973,7,28,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
1973,7,30,100.0,100.0,,,,,,,,1648.0,84.0,5.0,,,,,,,,0.0,0.0,,,,,,,69.98,60.980000000000004,42.0,,,,,,,,,,93.0,76.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,
1973,7,31,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
1973,8,1,10.0,10.0,,,,,,,,1554.0,0.0,98.0,,,,,,,,0.0,0.0,,,,,,,96.08000000000001,59.0,840.0,,,,315.0,135.0,,,,,72.0,54.0,,,-9999.0,,-9999.0,,,,,,,,,,-9999.0,,,,,,,
1973,8,2,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,-9.0,,,,,,,,,,-9.0,,,,,,,
1973,8,3,30.0,50.0,,,,,,,,618.0,0.0,97.0,,,,,,,,0.0,0.0,,,,,,,96.08000000000001,60.08,828.0,,,,,,,,,,77.0,54.0,,,999.0,,999.0,,,,,,,,,,999.0,,,,,,,
1973,8,4,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,,,
1973,8,6,90.0,90.0,,,,,,,,1248.0,76.0,41.0,,,,,,,,0.0,0.0,,,,,,,84.02,64.94,354.0,,,,,,,,,,144.0,112.0,,,1.0,,9999.0,,,,,,,,,,1.0,,,,,,,
1973,8,7,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,-99.0,,,,,,,,,,,,,,,,,
1973,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,
1973,8,9,40.0,40.0,,,,,,,,2118.0,0.0,91.0,,,,,,,,0.0,0.0,,,,,,,89.96000000000001,66.92,768.0,,,,180.0,180.0,,,,,144.0,112.0,,,-9999.0,,-9999.0,,,,,,,,,,-9999.0,,,,,,,
1973,8,10,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,-9.0,,,,,,,,,,-9.0,,,,,,,
1973,8,11,20.0,10.0,,,,,,,,206.0,0.0,96.0,,,,,,,,0.0,0.0,,,,,,,89.96000000000001,66.02,810.0,,,,,,,,,,108.0,72.0,,,999.0,,999.0,,,,,,,,,,999.0,,,,,,,
1973,8,12,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,,,,,,-999.0,,,,,,,
1973,8,14,10.0,10.0,,,,,,,,1342.0,0.0,98.0,,,,,,,,0.0,0.0,,,,,,,96.98,60.980000000000004,828.0,,,,,,,,,,103.0,76.0,,,9999.0,,9999.0,,,,,,,,,,9999.0,,,,,,,
1973,8,15,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,,,,,,,-99.0,,,,,,,
1973,8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,,,,,,99.0,,,,,,,
1973,8,17,0.0,0.0,,,,,,,,1600.0,0.0,100.0,,,,,,,,0.0,0.0,,,,,,,91.03999999999999,60.980000000000004,840.0,,,,360.0,360.0,,,,,87.0,63.0,,,-9999.0,,-9999.0,,,,,,,,,,-9999.0,,,,,,,
1973,8,18,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,-9.0,,,,,,,,,,-9.0,,,,,,,
1973,8,19,0.0,0.0,,,,,,,,724.0,0.0,100.0,,,,,,,,0.0,0.0,,,,,,,96.98,55.04,834.0,,,,,,,,,,77.0,58.0,,,999.0,,999.0,,,,,,,,,,999.0,,,,,,,
1973,8,20,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,,,,,,-999.0,,,,,,,
1973,8,22,40.0,30.0,,,,,,,,1418.0,0.0,100.0,,,,,,,,0.0,0.0,,,,,,,95.0,64.04,828.0,,,,,,,,,,77.0,49.0,,,9999.0,,9999.0,,,,,,,,,,9999.0,,,,,,,
1973,8,23,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,,,,,,,-99.0,,,,,,,
1973,8,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,,,,,,99.0,,,,,,,
1973,8,25,80.0,80.0,,,,,,,,1754.0,20.0,35.0,,,,,,,,0.0,0.0,,,,,,,93.02,69.08,288.0,,,,135.0,135.0,,,,,190.0,148.0,,,1.0,,-9999.0,,,,,,,,,,1.0,,,,,,,
1973,8,26,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,32.0,32.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
1973,8,27,60.0,60.0,,,,,,,,218.0,114.0,64.0,,,,,,,,0.0,0.0,,,,,,,93.02,66.02,528.0,,,,,,,,,,180.0,130.0,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,
1973,8,28,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
1973,8,30,30.0,30.0,,,,,,,,1324.0,0.0,87.0,,,,,,,,0.0,0.0,,,,,,,95.0,69.98,714.0,,,,,,,,,,134.0,103.0,,,1.0,,9999.0,,,,,,,,,,9999.0,,,,,,,
1973,8,31,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,-99.0,,,,,,,
1973,9,1,100.0,90.0,,,,,,,,824.0,348.0,18.0,,,,,,,,0.0,0.0,,,,,,,57.02,44.06,138.0,,,,270.0,315.0,,,,,190.0,148.0,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,
1973,9,2,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973,9,3,60.0,60.0,,,,,,,,106.0,51.0,57.0,,,,,,,,0.0,0.0,,,,,,,64.04,44.06,444.0,,,,,,,,,,82.0,63.0,,,999.0,,999.0,,,,,,,,,,1.0,,,,,,,
1973,9,4,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,,,,,,,,,,,,,
1973,9,6,0.0,0.0,,,,,,,,1512.0,0.0,100.0,,,,,,,,0.0,0.0,,,,,,,78.98,48.02,780.0,,,,,,,,,,67.0,45.0,,,9999.0,,9999.0,,,,,,,,,,9999.0,,,,,,,
1973,9,7,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,,,,
1973,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,
1973,9,9,40.0,30.0,,,,,,,,1642.0,0.0,87.0,,,,,,,,0.0,0.0,,,,,,,87.98,62.959999999999994,672.0,,,,180.0,180.0,,,,,129.0,85.0,,,-9999.0,,-9999.0,,,,,,,,,,-9999.0,,,,,,,
1973,9,10,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,-9.0,,,,,,,,,,,,,,,,,
1973,9,11,50.0,50.0,,,,,,,,30.0,18.0,90.0,,,,,,,,0.0,0.0,,,,,,,87.08000000000001,51.98,696.0,,,,,,,,,,180.0,143.0,,,999.0,,999.0,,,,,,,,,,1.0,,,,,,,
1973,9,12,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973,9,14,70.0,50.0,,,,,,,,1654.0,10.0,91.0,,,,,,,,0.0,0.0,,,,,,,71.06,51.98,696.0,,,,,,,,,,98.0,80.0,,,1.0,,9999.0,,,,,,,,,,1.0,,,,,,,
