YEAR,MONTH,DAY,ACMH,ACSH,ADPT,ASLP,ASTP,AWBT,AWND,DAPR,FMTM,MDPR,PGTM,PRCP,RHAV,RHMN,RHMX,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV01
1996,6,28,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,-999.0,-999.0,,,,,0.0,,,,,,0.0,,,,,,
1996,6,30,,,,,,,46.0,,1032.0,,1231.0,284.0,,,,0.0,0.0,,66.02,62.059999999999995,,,90.0,80.0,,,0.0,,76.0,89.0,,,1.0,9999.0,9999.0,,,,,9999.0,,,,,,1.0,,,,,,
1996,6,31,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,-99.0,-99.0,,,,,-99.0,,,,,,0.0,,,,,,
1996,7,1,,,,,,,32.0,,2141.0,,,0.0,,,,0.0,0.0,,75.02,64.04,,,170.0,190.0,,,0.0,,67.0,76.0,,,1.0,1.0,-9999.0,,,,,1.0,,,1.0,,,-9999.0,,,,,,
1996,7,2,,,,,,,,,,,,0.0,,,,0.0,0.0,,32.0,32.0,,,,,,,0.0,,,,,,0.0,,-9.0,,,,,,,,,,,-9.0,,,,,,
1996,7,3,,,,,,,31.0,,203.0,,,0.0,,,,0.0,0.0,,75.02,66.02,,,160.0,160.0,,,0.0,,58.0,67.0,,,1.0,1.0,999.0,,,,,999.0,,,1.0,,,999.0,,,,,,
1996,7,4,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,
1996,7,6,,,,,,,62.0,,1307.0,,,3.0,,,,0.0,0.0,,73.94,64.04,,,300.0,300.0,,,0.0,,116.0,134.0,,,9999.0,9999.0,9999.0,,,,,9999.0,,,9999.0,,,1.0,,,,,,
1996,7,7,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,-99.0,-99.0,-99.0,,,,,-99.0,,,-99.0,,,,,,,,,
1996,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,,,,,99.0,,,99.0,,,99.0,,,,,,
1996,7,9,,,,,,,46.0,,1500.0,,,0.0,,,,0.0,0.0,,84.02,60.980000000000004,,,180.0,180.0,,,0.0,,89.0,98.0,,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,-9999.0,,,-9999.0,,,,,,
1996,7,10,,,,,,,,,,,,0.0,,,,0.0,0.0,,32.0,32.0,,,,,,,0.0,,,,,,,-9.0,-9.0,,,,,,,,,,,-9.0,,,,,,
1996,7,11,,,,,,,34.0,,235.0,,,0.0,,,,0.0,0.0,,80.96,66.02,,,110.0,110.0,,,0.0,,72.0,76.0,,,1.0,999.0,999.0,,,,,1.0,,,1.0,,,999.0,,,,,,
1996,7,12,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,-999.0,,,,,,0.0,,,,,,,,,,,,
1996,7,14,,,,,,,46.0,,1841.0,,,,,,,0.0,0.0,,82.94,69.08,,,290.0,290.0,,,0.0,,89.0,103.0,,,1.0,9999.0,9999.0,,,,,1.0,,,1.0,,,1.0,,,,,,
1996,7,15,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,,-99.0,-99.0,,,,,,,,,,,,,,,,,
1996,7,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,,,,,99.0,,,99.0,,,99.0,,,,,,
1996,7,17,,,,,,,47.0,,1618.0,,,0.0,,,,0.0,0.0,,78.98,60.980000000000004,,,190.0,190.0,,,0.0,,94.0,107.0,,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,-9999.0,,,-9999.0,,,,,,
1996,7,18,,,,,,,,,,,,0.0,,,,0.0,0.0,,32.0,32.0,,,,,,,0.0,,,,,,,-9.0,-9.0,,,,,-9.0,,,,,,,,,,,,
1996,7,19,,,,,,,31.0,,822.0,,,30.0,,,,0.0,0.0,,77.0,62.959999999999994,,,100.0,170.0,,,0.0,,63.0,76.0,,,1.0,999.0,999.0,,,,,999.0,,,1.0,,,1.0,,,,,,
1996,7,20,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,-999.0,-999.0,,,,,-999.0,,,,,,0.0,,,,,,
1996,7,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,9.0,,,,,,,,,,,,
1996,7,22,,,,,,,30.0,,1829.0,,,229.0,,,,0.0,0.0,,80.96,66.02,,,270.0,280.0,,,0.0,,107.0,125.0,,,1.0,9999.0,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,
1996,7,23,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,0.0,,,,,0.0,,,,,,0.0,,,,,,
1996,7,25,,,,,,,50.0,,1455.0,,,23.0,,,,0.0,0.0,,86.0,69.08,,,230.0,220.0,,,0.0,,94.0,107.0,,,1.0,-9999.0,-9999.0,,,,,-9999.0,,,1.0,,,1.0,,,,,,
1996,7,26,,,,,,,,,,,,0.0,,,,0.0,0.0,,32.0,32.0,,,,,,,0.0,,,,,,0.0,-9.0,-9.0,,,,,,,,,,,0.0,,,,,,
1996,7,27,,,,,,,49.0,,505.0,,,,,,,0.0,0.0,,87.08000000000001,71.96,,,230.0,230.0,,,0.0,,94.0,107.0,,,1.0,999.0,999.0,,,,,1.0,,,1.0,,,1.0,,,,,,
1996,7,28,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,,-999.0,-999.0,,,,,0.0,,,,,,,,,,,,
1996,7,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,9.0,,,,,,,,9.0,,,9.0,,,,,,
1996,7,30,,,,,,,68.0,,2207.0,,,117.0,,,,0.0,0.0,,84.02,71.06,,,310.0,310.0,,,0.0,,130.0,165.0,,,1.0,9999.0,1.0,,,,,9999.0,,,1.0,,,1.0,,,,,,
1996,7,31,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,,-99.0,,,,,,-99.0,,,,,,,,,,,,
1996,8,1,,,,,,,25.0,,1555.0,,,323.0,,,,0.0,0.0,,77.0,64.04,,,160.0,160.0,,,0.0,,67.0,76.0,,,1.0,-9999.0,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,
1996,8,2,,,,,,,,,,,,0.0,,,,0.0,0.0,,32.0,32.0,,,,,,,0.0,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,
1996,8,3,,,,,,,27.0,,621.0,,,0.0,,,,0.0,0.0,,78.08,66.02,,,160.0,150.0,,,0.0,,58.0,63.0,,,1.0,1.0,999.0,,,,,1.0,,,1.0,,,999.0,,,,,,
1996,8,4,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,-999.0,,,,,0.0,,,,,,,,,,,,
1996,8,6,,,,,,,22.0,,1454.0,,,0.0,,,,0.0,0.0,,77.0,64.94,,,190.0,180.0,,,0.0,,63.0,72.0,,,1.0,9999.0,9999.0,,,,,1.0,,,1.0,,,9999.0,,,,,,
1996,8,7,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,-99.0,-99.0,,,,,0.0,,,,,,-99.0,,,,,,
1996,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,,,,,,,,99.0,,,,,,
1996,8,9,,,,,,,28.0,,2029.0,,,0.0,,,,0.0,0.0,,82.04,69.08,,,170.0,140.0,,,0.0,,49.0,63.0,,,1.0,-9999.0,-9999.0,,,,,1.0,,,1.0,,,-9999.0,,,,,,
1996,8,10,,,,,,,,,,,,0.0,,,,0.0,0.0,,32.0,32.0,,,,,,,0.0,,,,,,0.0,-9.0,-9.0,,,,,0.0,,,,,,-9.0,,,,,,
1996,8,11,,,,,,,28.0,,640.0,,,0.0,,,,0.0,0.0,,78.08,69.08,,,150.0,150.0,,,0.0,,49.0,67.0,,,1.0,999.0,999.0,,,,,1.0,,,1.0,,,999.0,,,,,,
1996,8,12,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,-999.0,-999.0,,,,,,,,,,,-999.0,,,,,,
1996,8,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,9.0,,,,,,9.0,,,,,,
1996,8,14,,,,,,,35.0,,1243.0,,,8.0,,,,0.0,0.0,,80.06,66.92,,,180.0,170.0,,,0.0,,67.0,76.0,,,1.0,9999.0,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,
1996,8,15,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,-99.0,,,,,,,,,,,,,,,,,,
1996,8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,,99.0,,,,,,99.0,,,,,,
1996,8,17,,,,,,,40.0,,739.0,,,0.0,,,,0.0,0.0,,78.98,64.04,,,10.0,10.0,,,0.0,,80.0,94.0,,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,-9999.0,,,-9999.0,,,,,,
1996,8,18,,,,,,,,,,,,0.0,,,,0.0,0.0,,32.0,32.0,,,,,,,0.0,,,,,,-9.0,-9.0,-9.0,,,,,-9.0,,,-9.0,,,,,,,,,
1996,8,19,,,,,,,28.0,,525.0,,,18.0,,,,0.0,0.0,,71.96,62.959999999999994,,,100.0,100.0,,,0.0,,67.0,72.0,,,999.0,999.0,999.0,,,,,999.0,,,999.0,,,1.0,,,,,,
1996,8,20,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,,-999.0,-999.0,,,,,-999.0,,,,,,0.0,,,,,,
1996,8,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,
1996,8,22,,,,,,,25.0,,1807.0,,,0.0,,,,0.0,0.0,,78.98,60.980000000000004,,,170.0,180.0,,,0.0,,45.0,58.0,,,1.0,9999.0,9999.0,,,,,1.0,,,1.0,,,9999.0,,,,,,
1996,8,23,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,-99.0,-99.0,,,,,,,,,,,-99.0,,,,,,
1996,8,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,,99.0,,,,,,99.0,,,,,,
1996,8,25,,,,,,,34.0,,2001.0,,,5.0,,,,0.0,0.0,,75.92,64.04,,,160.0,150.0,,,0.0,,63.0,72.0,,,-9999.0,-9999.0,1.0,,,,,-9999.0,,,-9999.0,,,1.0,,,,,,
1996,8,26,,,,,,,,,,,,0.0,,,,0.0,0.0,,32.0,32.0,,,,,,,0.0,,,,,,,-9.0,,,,,,,,,,,,,,,,,,
1996,8,27,,,,,,,23.0,,213.0,,,0.0,,,,0.0,0.0,,78.98,66.02,,,180.0,180.0,,,0.0,,63.0,67.0,,,1.0,999.0,999.0,,,,,1.0,,,1.0,,,999.0,,,,,,
1996,8,28,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,-999.0,-999.0,,,,,,,,,,,-999.0,,,,,,
1996,8,30,,,,,,,37.0,,1456.0,,,0.0,,,,0.0,0.0,,82.04,68.0,,,120.0,120.0,,,0.0,,63.0,67.0,,,9999.0,9999.0,9999.0,,,,,9999.0,,,9999.0,,,9999.0,,,,,,
1996,8,31,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,-99.0,-99.0,-99.0,,,,,-99.0,,,-99.0,,,-99.0,,,,,,
1996,9,1,,,,,,,40.0,,2016.0,,,0.0,,,,0.0,0.0,,80.06,62.059999999999995,,,350.0,360.0,,,0.0,,72.0,103.0,,,1.0,,-9999.0,,,,,-9999.0,,,1.0,,,-9999.0,,,,,,
1996,9,2,,,,,,,,,,,,0.0,,,,0.0,0.0,,32.0,32.0,,,,,,,0.0,,,,,,,,-9.0,,,,,-9.0,,,,,,-9.0,,,,,,
1996,9,3,,,,,,,47.0,,217.0,,,0.0,,,,0.0,0.0,,89.96000000000001,69.98,,,320.0,320.0,,,0.0,,80.0,98.0,,,999.0,,999.0,,,,,999.0,,,999.0,,,999.0,,,,,,
1996,9,4,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,-999.0,,-999.0,,,,,-999.0,,,-999.0,,,-999.0,,,,,,
1996,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,9.0,,,9.0,,,9.0,,,,,,
1996,9,6,,,,,,,18.0,,1601.0,,,,,,,0.0,0.0,,84.02,71.96,,,170.0,200.0,,,0.0,,40.0,45.0,,,1.0,,9999.0,,,,,1.0,,,1.0,,,1.0,,,,,,
1996,9,7,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,-99.0,,,,,0.0,,,,,,0.0,,,,,,
1996,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,
1996,9,9,,,,,,,51.0,,1333.0,,,46.0,,,,0.0,0.0,,80.06,66.92,,,90.0,100.0,,,0.0,,89.0,103.0,,,1.0,,-9999.0,,,,,-9999.0,,,1.0,,,1.0,,,,,,
1996,9,10,,,,,,,,,,,,0.0,,,,0.0,0.0,,32.0,32.0,,,,,,,0.0,,,,,,0.0,,-9.0,,,,,,,,,,,0.0,,,,,,
1996,9,11,,,,,,,55.0,,419.0,,,,,,,0.0,0.0,,80.06,73.04,,,140.0,130.0,,,0.0,,94.0,103.0,,,1.0,,999.0,,,,,1.0,,,1.0,,,1.0,,,,,,
1996,9,12,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,
1996,9,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,
1996,9,14,,,,,,,36.0,,1713.0,,,0.0,,,,0.0,0.0,,84.91999999999999,68.0,,,200.0,190.0,,,0.0,,72.0,80.0,,,1.0,,9999.0,,,,,1.0,,,1.0,,,9999.0,,,,,,
1996,9,15,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,-99.0,,,,,0.0,,,,,,-99.0,,,,,,
1996,9,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,99.0,,,,,,
1996,9,17,,,,,,,32.0,,823.0,,,0.0,,,,0.0,0.0,,75.02,68.0,,,20.0,20.0,,,0.0,,58.0,67.0,,,-9999.0,,-9999.0,,,,,-9999.0,,,-9999.0,,,-9999.0,,,,,,
1996,9,18,,,,,,,,,,,,0.0,,,,0.0,0.0,,32.0,32.0,,,,,,,0.0,,,,,,-9.0,,-9.0,,,,,-9.0,,,-9.0,,,,,,,,,
1996,9,19,,,,,,,47.0,,844.0,,,,,,,0.0,0.0,,71.96,64.94,,,70.0,70.0,,,0.0,,76.0,94.0,,,999.0,,999.0,,,,,999.0,,,999.0,,,1.0,,,,,,
1996,9,20,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,-999.0,,,,,-999.0,,,,,,0.0,,,,,,
1996,9,22,,,,,,,46.0,,1701.0,,,0.0,,,,0.0,0.0,,75.02,59.0,,,260.0,260.0,,,0.0,,103.0,116.0,,,1.0,,9999.0,,,,,9999.0,,,1.0,,,9999.0,,,,,,
1996,9,23,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,-99.0,,,,,-99.0,,,,,,,,,,,,
1996,9,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,99.0,,,99.0,,,,,,,,,
1996,9,25,,,,,,,32.0,,1221.0,,,79.0,,,,0.0,0.0,,73.94,60.08,,,230.0,240.0,,,0.0,,67.0,72.0,,,1.0,,-9999.0,,,,,-9999.0,,,1.0,,,1.0,,,,,,
1996,9,26,,,,,,,,,,,,0.0,,,,0.0,0.0,,32.0,32.0,,,,,,,0.0,,,,,,0.0,,,,,,,-9.0,,,,,,0.0,,,,,,
1996,9,27,,,,,,,77.0,,704.0,,,419.0,,,,0.0,0.0,,62.959999999999994,57.92,,,70.0,50.0,,,0.0,,130.0,152.0,,,1.0,,1.0,,,,,999.0,,,1.0,,,1.0,,,,,,
1996,9,28,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,-999.0,,,,,,0.0,,,,,,
1996,9,30,,,,,,,48.0,,1606.0,,,0.0,,,,0.0,0.0,,75.92,57.92,,,310.0,310.0,,,0.0,,89.0,103.0,,,9999.0,,9999.0,,,,,9999.0,,,9999.0,,,9999.0,,,,,,
1996,9,31,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,-99.0,,-99.0,,,,,-99.0,,,-99.0,,,-99.0,,,,,,
1996,10,1,,,,,,,28.0,,1653.0,,,0.0,,,,0.0,0.0,,71.06,48.92,,,160.0,160.0,,,0.0,,58.0,67.0,,,-9999.0,,,,,,,-9999.0,,,-9999.0,,,-9999.0,,,,,,
1996,10,2,,,,,,,,,,,,0.0,,,,0.0,0.0,,32.0,32.0,,,,,,,0.0,,,,,,-9.0,,,,,,,-9.0,,,-9.0,,,,,,,,,
1996,10,3,,,,,,,41.0,,211.0,,,8.0,,,,0.0,0.0,,69.08,55.94,,,190.0,200.0,,,0.0,,67.0,80.0,,,999.0,,,,,,,999.0,,,999.0,,,1.0,,,,,,
1996,10,4,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,-999.0,,,,,,,,,,,,
1996,10,6,,,,,,,48.0,,825.0,,,0.0,,,,0.0,0.0,,55.04,39.02,,,20.0,360.0,,,0.0,,103.0,130.0,,,9999.0,,,,,,,9999.0,,,9999.0,,,9999.0,,,,,,
1996,10,7,,,,,,,,,,,,0.0,,,,0.0,0.0,,,32.0,,,,,,,0.0,,,,,,-99.0,,,,,,,-99.0,,,-99.0,,,-99.0,,,,,,
1996,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,99.0,,,99.0,,,99.0,,,,,,
1996,10,9,,,,,,,33.0,,1508.0,,,0.0,,,,0.0,0.0,,60.08,41.0,,,110.0,100.0,,,0.0,,63.0,80.0,,,-9999.0,,,,,,,-9999.0,,,-9999.0,,,-9999.0,,,,,,
1996,10,10,,,,,,,,,,,,0.0,,,,0.0,0.0,,32.0,32.0,,,,,,,0.0,,,,,,-9.0,,,,,,,-9.0,,,-9.0,,,-9.0,,,,,,
1996,10,11,,,,,,,22.0,,902.0,,,0.0,,,,0.0,0.0,,64.04,48.02,,,190.0,200.0,,,0.0,,45.0,63.0,,,999.0,,,,,,,999.0,,,999.0,,,999.0,,,,,,
1996,10,12,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,-999.0,,,,,,,,,,,,
1996,10,14,,,,,,,48.0,,4.0,,,13.0,,,,0.0,0.0,,68.0,53.96,,,350.0,350.0,,,0.0,,139.0,179.0,,,9999.0,,,,,,,9999.0,,,9999.0,,,1.0,,,,,,
1996,10,15,,,,,,,,,,,,0.0,,,,0.0,0.0,,,32.0,,,,,,,0.0,,,,,,,,,,,,,-99.0,,,,,,0.0,,,,,,
1996,10,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,
1996,10,17,,,,,,,53.0,,18.0,,,0.0,,,,0.0,0.0,,55.94,42.980000000000004,,,320.0,320.0,,,0.0,,103.0,116.0,,,-9999.0,,,,,,,-9999.0,,,-9999.0,,,-9999.0,,,,,,
1996,10,18,,,,,,,,,,,,0.0,,,,0.0,0.0,,32.0,32.0,,,,,,,0.0,,,,,,-9.0,,,,,,,-9.0,,,-9.0,,,-9.0,,,,,,
1996,10,19,,,,,,,34.0,,454.0,,,0.0,,,,0.0,0.0,,57.92,37.94,,,220.0,240.0,,,0.0,,67.0,76.0,,,999.0,,,,,,,999.0,,,999.0,,,999.0,,,,,,
1996,10,20,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,-999.0,,,,,,,-999.0,,,-999.0,,,,,,,,,
1996,10,22,,,,,,,74.0,,1523.0,,,0.0,,,,0.0,0.0,,77.0,50.0,,,310.0,310.0,,,0.0,,130.0,148.0,,,9999.0,,,,,,,9999.0,,,9999.0,,,9999.0,,,,,,
1996,10,23,,,,,,,,,,,,0.0,,,,0.0,0.0,,,32.0,,,,,,,0.0,,,,,,-99.0,,,,,,,-99.0,,,-99.0,,,-99.0,,,,,,
1996,10,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,99.0,,,99.0,,,99.0,,,,,,
1996,10,25,,,,,,,48.0,,1409.0,,,0.0,,,,0.0,0.0,,71.96,48.92,,,220.0,230.0,,,0.0,,76.0,89.0,,,1.0,,,,,,,-9999.0,,,1.0,,,-9999.0,,,,,,
1996,10,26,,,,,,,,,,,,0.0,,,,0.0,0.0,,32.0,32.0,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,-9.0,,,,,,
1996,10,27,,,,,,,23.0,,539.0,,,0.0,,,,0.0,0.0,,75.92,53.96,,,100.0,100.0,,,0.0,,58.0,63.0,,,1.0,,,,,,,1.0,,,1.0,,,999.0,,,,,,
1996,10,28,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,-999.0,,,,,,
1996,10,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,
1996,10,30,,,,,,,115.0,,1326.0,,,737.0,,,,0.0,0.0,,57.92,50.0,,,80.0,60.0,,,0.0,,197.0,250.0,,,1.0,,,,,,,9999.0,,,1.0,,,1.0,,,,,,
1996,10,31,,,,,,,,,,,,0.0,,,,0.0,0.0,,,32.0,,,,,,,0.0,,,,,,,,,,,,,-99.0,,,,,,0.0,,,,,,
1996,11,1,,,,,,,55.0,,1143.0,,,15.0,,,,0.0,0.0,,51.08,41.0,,,240.0,280.0,,,0.0,,116.0,165.0,,,-9999.0,-9999.0,,,,,,,,,-9999.0,,,1.0,,-9999.0,,,,
1996,11,2,,,,,,,,,,,,0.0,,,,0.0,0.0,,32.0,32.0,,,,,,,0.0,,,,,,-9.0,-9.0,,,,,,,,,-9.0,,,,,-9.0,,,,
1996,11,3,,,,,,,57.0,,45.0,,,0.0,,,,0.0,0.0,,48.02,37.94,,,320.0,310.0,,,0.0,,112.0,130.0,,,999.0,999.0,,,,,,,,,999.0,,,999.0,,999.0,,,,
1996,11,4,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,-999.0,-999.0,,,,,,,,,-999.0,,,-999.0,,-999.0,,,,
1996,11,6,,,,,,,52.0,,1353.0,,,0.0,,,,0.0,0.0,,53.06,37.94,,,230.0,230.0,,,0.0,,89.0,98.0,,,9999.0,9999.0,,,,,,,,,9999.0,,,9999.0,,9999.0,,,,
1996,11,7,,,,,,,,,,,,0.0,,,,0.0,0.0,,,32.0,,,,,,,0.0,,,,,,-99.0,-99.0,,,,,,,,,-99.0,,,-99.0,,-99.0,,,,
1996,11,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,,,,,,99.0,,,99.0,,99.0,,,,
1996,11,9,,,,,,,42.0,,1519.0,,,10.0,,,,0.0,0.0,,60.08,50.0,,,90.0,100.0,,,0.0,,72.0,89.0,,,1.0,-9999.0,,,,,,,,,1.0,,,1.0,,-9999.0,,,,
1996,11,10,,,,,,,,,,,,0.0,,,,0.0,0.0,,32.0,32.0,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,0.0,,-9.0,,,,
1996,11,11,,,,,,,55.0,,825.0,,,10.0,,,,0.0,0.0,,64.94,53.96,,,170.0,170.0,,,0.0,,107.0,139.0,,,1.0,1.0,,,,,,,,,1.0,,,1.0,,999.0,,,,
1996,11,12,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,0.0,,-999.0,,,,
1996,11,14,,,,,,,77.0,,39.0,,,89.0,,,,0.0,0.0,,64.04,42.08,,,150.0,160.0,,,0.0,,152.0,183.0,,,1.0,9999.0,,,,,,,,,1.0,,,1.0,,9999.0,,,,
1996,11,15,,,,,,,,,,,,0.0,,,,0.0,0.0,,32.0,32.0,,,,,,,0.0,,,,,,,-99.0,,,,,,,,,,,,0.0,,-99.0,,,,
1996,11,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,,,,,,99.0,,,,,99.0,,,,
1996,11,17,,,,,,,59.0,,1444.0,,,0.0,,,,0.0,0.0,,44.06,33.98,,,270.0,260.0,,,0.0,,98.0,112.0,,,-9999.0,-9999.0,,,,,,,,,-9999.0,,,-9999.0,,-9999.0,,,,
1996,11,18,,,,,,,,,,,,0.0,,,,0.0,0.0,,32.0,32.0,,,,,,,0.0,,,,,,-9.0,-9.0,,,,,,,,,-9.0,,,-9.0,,-9.0,,,,
1996,11,19,,,,,,,64.0,,619.0,,,0.0,,,,0.0,0.0,,44.96,32.0,,,280.0,290.0,,,0.0,,98.0,125.0,,,999.0,999.0,,,,,,,,,999.0,,,999.0,,999.0,,,,
1996,11,20,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,-999.0,-999.0,,,,,,,,,-999.0,,,-999.0,,-999.0,,,,
1996,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,
1996,11,22,,,,,,,43.0,,2042.0,,,,,,,,0.0,,37.94,30.02,,,360.0,360.0,,,0.0,,94.0,112.0,,,9999.0,9999.0,,,,,,,,,9999.0,,,9999.0,,1.0,,,,
1996,11,23,,,,,,,,,,,,0.0,,,,0.0,0.0,,32.0,,,,,,,,0.0,,,,,,-99.0,-99.0,,,,,,,,,-99.0,,,-99.0,,,,,,
1996,11,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,,,,,,99.0,,,99.0,,99.0,,,,
1996,11,25,,,,,,,36.0,,1223.0,,,0.0,,,,0.0,0.0,,44.06,24.08,,,340.0,320.0,,,0.0,,58.0,72.0,,,-9999.0,-9999.0,,,,,,,,,-9999.0,,,-9999.0,,-9999.0,,,,
1996,11,26,,,,,,,,,,,,0.0,,,,0.0,0.0,,32.0,32.0,,,,,,,0.0,,,,,,-9.0,-9.0,,,,,,,,,-9.0,,,-9.0,,-9.0,,,,
1996,11,27,,,,,,,24.0,,504.0,,,0.0,,,,0.0,0.0,,55.94,32.0,,,250.0,250.0,,,0.0,,49.0,58.0,,,999.0,999.0,,,,,,,,,999.0,,,999.0,,999.0,,,,
1996,11,28,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,-999.0,-999.0,,,,,,,,,-999.0,,,,,-999.0,,,,
