YEAR,MONTH,DAY,ACMH,ACSH,ADPT,ASLP,ASTP,AWBT,AWND,FMTM,PGTM,PRCP,PSUN,RHAV,RHMN,RHMX,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT12,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV01,WV03
2015,10,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,,,,,,,,,,,,,,,,,
2015,10,17,,,122.0,10203.0,10163.0,133.0,18.0,,,0.0,,85.0,55.0,100.0,0.0,0.0,58.459999999999994,68.0,50.0,,,280.0,280.0,,,,,58.0,63.0,,,1.0,1.0,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,,
2015,10,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,-9.0,,,,,,,,,,,,,,,
2015,10,19,,,117.0,203.0,163.0,128.0,10.0,,,0.0,,83.0,49.0,97.0,0.0,0.0,,71.06,46.94,,,190.0,200.0,,,,,36.0,45.0,,,1.0,999.0,999.0,,,,,999.0,,,,,,,,,,,,,,,
2015,10,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,-999.0,,,,,-999.0,,,,,,,,,,,,,,,
2015,10,22,,,100.0,190.0,152.0,122.0,24.0,,,0.0,,75.0,49.0,93.0,0.0,0.0,,71.96,51.08,,,310.0,320.0,,,,,54.0,67.0,,,9999.0,9999.0,9999.0,,,,,9999.0,,,,,,,,,,,,,,,
2015,10,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,-99.0,-99.0,,,,,-99.0,,,,,,,,,,,,,,,
2015,10,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,,,,,99.0,,,,,,,,,,,,,,,
2015,10,25,,,111.0,10119.0,10081.0,139.0,14.0,,,0.0,,68.0,41.0,93.0,0.0,0.0,62.42,73.94,50.0,,,200.0,190.0,,,,,58.0,67.0,,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,,
2015,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,-9.0,,,,,,-9.0,,,,,,,,,,,,,,,
2015,10,27,,,133.0,125.0,85.0,144.0,19.0,,,3.0,,83.0,61.0,97.0,0.0,0.0,,66.92,57.02,,,80.0,80.0,,,,,58.0,63.0,,,999.0,999.0,1.0,,,,,999.0,,,,,,,,,,,,,,,
2015,10,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,-999.0,,,,,,,,,,,,,,,
2015,10,30,,,128.0,173.0,135.0,139.0,29.0,,,,,84.0,78.0,97.0,0.0,0.0,,64.04,55.94,,,190.0,190.0,,,,,67.0,81.0,,,9999.0,9999.0,9999.0,,,,,9999.0,,,,,,,,,,,,,,,
2015,10,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,-99.0,-99.0,,,,,-99.0,,,,,,,,,,,,,,,
2015,11,1,,,94.0,10122.0,10085.0,111.0,41.0,,,48.0,,79.0,54.0,93.0,0.0,0.0,56.3,62.959999999999994,51.08,,,220.0,200.0,,,,,98.0,143.0,,,1.0,-9999.0,,-9999.0,,,,-9999.0,,,,,,,,,,,,,,,
2015,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,-9.0,,,,-9.0,,,,,,,,,,,,,,,
2015,11,3,,,83.0,139.0,102.0,100.0,16.0,,,,,81.0,60.0,92.0,0.0,0.0,,57.92,46.94,,,260.0,220.0,,,,,45.0,58.0,,,999.0,999.0,,999.0,,,,999.0,,,,,,,,,,,,,,,
2015,11,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,-999.0,,,,,,,,,,,,,,,
2015,11,6,,,50.0,227.0,186.0,67.0,13.0,,,0.0,,83.0,66.0,97.0,0.0,0.0,,53.06,37.04,,,150.0,150.0,,,,,40.0,45.0,,,9999.0,9999.0,,9999.0,,,,9999.0,,,,,,,,,,,,,,,
2015,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,-99.0,,-99.0,,,,-99.0,,,,,,,,,,,,,,,
2015,11,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,99.0,,,,99.0,,,,,,,,,,,,,,,
2015,11,9,,,83.0,10254.0,10213.0,106.0,16.0,,,0.0,,78.0,48.0,97.0,0.0,0.0,53.24,64.04,46.94,,,120.0,110.0,,,,,40.0,49.0,,,1.0,-9999.0,,-9999.0,,,,-9999.0,,,,,,,,,,,,,,,
2015,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,-9.0,,,,-9.0,,,,,,,,,,,,,,,
2015,11,11,,,89.0,156.0,112.0,94.0,33.0,,,145.0,,91.0,80.0,97.0,0.0,0.0,,53.06,42.980000000000004,,,120.0,120.0,,,,,67.0,76.0,,,1.0,999.0,,999.0,,,,999.0,,,,,,,,,,,,,,,
2015,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,-999.0,,,,,,,,,,,,,,,
2015,11,14,,,56.0,152.0,112.0,72.0,10.0,,,5.0,,86.0,62.0,100.0,0.0,0.0,,55.04,39.92,,,120.0,120.0,,,,,40.0,49.0,,,1.0,9999.0,,9999.0,,,,9999.0,,,,,,,,,,,,,,,
2015,11,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,-99.0,,,,,,,,,,,,,,,
2015,11,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,99.0,,,,,,,,,,,,,,,
2015,11,17,,,61.0,10271.0,10234.0,78.0,31.0,,,51.0,,82.0,57.0,96.0,0.0,0.0,48.92,55.04,42.980000000000004,,,220.0,220.0,,,,,94.0,125.0,,,1.0,-9999.0,,-9999.0,,,,-9999.0,,,,,,,,,,,,,,,
2015,11,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,-9.0,,,,-9.0,,,,,,,,,,,,,,,
2015,11,19,,,56.0,251.0,210.0,67.0,37.0,,,20.0,,89.0,77.0,97.0,0.0,0.0,,51.08,37.94,,,200.0,200.0,,,,,103.0,134.0,,,1.0,999.0,,999.0,,,,999.0,,,,,,,,,,,,,,,
2015,11,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,-999.0,,,,,,,,,,,,,,,
2015,11,22,,,89.0,51.0,14.0,117.0,58.0,,,,,69.0,60.0,83.0,0.0,0.0,,60.08,55.04,,,180.0,180.0,,,,,112.0,157.0,,,9999.0,9999.0,,9999.0,,,,9999.0,,,,,,,,,,,,,,,
2015,11,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,,,,,,,,,,,,,,,,
2015,11,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,,,,,,,,,,,,,,,
2015,11,25,,,44.0,10213.0,10169.0,61.0,47.0,,,97.0,,85.0,68.0,93.0,0.0,0.0,43.16,50.0,39.02,,,190.0,200.0,,,,,130.0,161.0,,,1.0,-9999.0,,-9999.0,,,,-9999.0,,,,,,,,,,,,,,,
2015,11,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,-9.0,,,,-9.0,,,,,,,,,,,,,,,
2015,11,27,,,94.0,152.0,112.0,106.0,87.0,,,213.0,,86.0,64.0,93.0,0.0,0.0,,57.92,46.94,,,200.0,190.0,,,,,143.0,192.0,,,1.0,999.0,,999.0,,,,999.0,,,,,,,,,,,,,,,
2015,11,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,-999.0,,,,,,,,,,,,,,,
2015,11,30,,,56.0,207.0,166.0,67.0,25.0,,,137.0,,92.0,79.0,100.0,0.0,0.0,,48.02,39.92,,,100.0,100.0,,,,,76.0,94.0,,,1.0,9999.0,,9999.0,,,,9999.0,,,,,,,,,,,,,,,
2015,11,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,-99.0,,,,,,,,,,,,,,,
2015,12,1,,,-17.0,10210.0,10169.0,11.0,65.0,,,132.0,,75.0,60.0,97.0,0.0,0.0,36.68,42.08,33.98,,,110.0,100.0,,,,,103.0,121.0,,,1.0,-9999.0,,,,,,,,,,,,,,,,,,,,,
2015,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,,,,,,,,
2015,12,3,,,11.0,159.0,125.0,22.0,62.0,,,76.0,,85.0,73.0,96.0,0.0,0.0,,42.08,35.06,,,110.0,110.0,,,,,103.0,121.0,,,1.0,999.0,,,,,,,,,,,,,,,,,,,,,
2015,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,,,,,,,
2015,12,6,,,61.0,179.0,139.0,72.0,44.0,,,66.0,,86.0,77.0,97.0,0.0,0.0,,50.0,42.980000000000004,,,190.0,190.0,,,,,89.0,112.0,,,1.0,9999.0,,,,,,,,,,,,,,,,,,,,,
2015,12,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,,,,,,,,
2015,12,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,,,,,,,,,,,,,,,,,,
2015,12,9,,,78.0,10139.0,10102.0,89.0,59.0,,,191.0,,84.0,67.0,100.0,0.0,0.0,48.56,57.02,44.06,,,190.0,160.0,,,,,125.0,188.0,,,1.0,-9999.0,,,,,,,,,,,,,,,,,,,,,
2015,12,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,,,,,,,,
2015,12,11,,,106.0,95.0,58.0,111.0,53.0,,,678.0,,90.0,75.0,100.0,0.0,0.0,,62.959999999999994,46.04,,,200.0,220.0,,,,,116.0,188.0,,,1.0,999.0,,,,,,,,,,,,,,,,,,,,,
2015,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,,,,,,,
2015,12,14,,,78.0,78.0,37.0,94.0,55.0,,,102.0,,80.0,67.0,93.0,0.0,0.0,,59.0,46.94,,,290.0,290.0,,,,,148.0,206.0,,,1.0,9999.0,,,,,,,,,,,,,,,,,,,,,
2015,12,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,,,,,,,,
2015,12,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,,,,,
2015,12,17,,,56.0,10030.0,9993.0,61.0,47.0,,,183.0,,91.0,79.0,97.0,0.0,0.0,44.96,46.04,42.980000000000004,,,100.0,110.0,,,,,98.0,121.0,,,1.0,-9999.0,,,,,,,,,,,,,,,,,,,,,
2015,12,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,,,,,,,,
2015,12,19,,,67.0,68.0,30.0,72.0,46.0,,,183.0,,92.0,77.0,100.0,0.0,0.0,,50.0,42.980000000000004,,,180.0,160.0,,,,,112.0,148.0,,,1.0,999.0,,,,,,,,,,,,,,,,,,,,,
2015,12,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,,,,,,,
2015,12,22,,,28.0,224.0,183.0,39.0,17.0,,,5.0,,89.0,79.0,100.0,0.0,0.0,,44.06,35.06,,,240.0,250.0,,,,,54.0,63.0,,,1.0,9999.0,,,,,,,,,,,,,,,,,,,,,
2015,12,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,,,,,,,,
2015,12,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,,,,,
2015,12,25,,,44.0,10224.0,10183.0,56.0,27.0,,,25.0,,88.0,74.0,97.0,0.0,0.0,42.44,44.96,41.0,,,110.0,110.0,,,,,81.0,94.0,,,1.0,-9999.0,,,,,,,,,,,,,,,,,,,,,
2015,12,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,,,,,,,,
2015,12,27,,,44.0,81.0,37.0,50.0,76.0,,,475.0,,98.0,89.0,100.0,0.0,0.0,,55.04,37.94,,,110.0,180.0,,,,,103.0,130.0,,,1.0,999.0,,,,,,,,,,,,,,,,,,,,,
2015,12,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,,,,,,,
2015,12,30,,,44.0,139.0,98.0,56.0,34.0,,,38.0,,87.0,71.0,100.0,0.0,0.0,,48.92,39.92,,,210.0,220.0,,,,,76.0,98.0,,,1.0,9999.0,,,,,,,,,,,,,,,,,,,,,
2015,12,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,,,,,,,,
2016,1,1,,,-78.0,10291.0,10247.0,-22.0,113.0,,,0.0,,52.0,44.0,56.0,0.0,0.0,33.98,37.04,31.1,,,100.0,100.0,,,,,161.0,201.0,,,-9999.0,,,-9999.0,,-9999.0,,-9999.0,-9999.0,,,,,,,,,,,,,,
2016,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,-9.0,,-9.0,,-9.0,-9.0,,,,,,,,,,,,,,
2016,1,3,,,-94.0,227.0,179.0,-33.0,108.0,,,0.0,,53.0,42.0,58.0,0.0,0.0,,35.96,28.22,,,90.0,100.0,,,,,157.0,192.0,,,999.0,,,999.0,,999.0,,999.0,999.0,,,,,,,,,,,,,,
2016,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,
2016,1,6,,,-17.0,68.0,24.0,0.0,18.0,,,3.0,,86.0,78.0,92.0,0.0,,,35.96,31.1,,,130.0,9999.0,,,,,54.0,9999.0,,,1.0,,,9999.0,,1.0,,9999.0,9999.0,,,,,,,,,,,,,,
2016,1,7,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,-99.0,,,,-99.0,-99.0,,,,,,,,,,,,,,
2016,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,99.0,99.0,,,,,,,,,,,,,,
2016,1,9,,,0.0,10041.0,10000.0,17.0,23.0,,,0.0,,80.0,70.0,92.0,0.0,0.0,36.68,42.980000000000004,30.2,,,120.0,120.0,,,,,67.0,81.0,,,1.0,,,-9999.0,,-9999.0,,-9999.0,-9999.0,,,,,,,,,,,,,,
2016,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,-9.0,,-9.0,-9.0,,,,,,,,,,,,,,
2016,1,11,,,17.0,135.0,98.0,28.0,9.0,,,,,84.0,71.0,93.0,0.0,0.0,,46.94,33.98,,,100.0,100.0,,,,,40.0,45.0,,,999.0,,,999.0,,999.0,,999.0,999.0,,,,,,,,,,,,,,
2016,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,-999.0,-999.0,,,,,,,,,,,,,,
2016,1,14,,,11.0,203.0,163.0,33.0,47.0,,,8.0,,75.0,70.0,89.0,0.0,0.0,,46.04,33.08,,,110.0,110.0,,,,,94.0,107.0,,,9999.0,,,9999.0,,9999.0,,9999.0,9999.0,,,,,,,,,,,,,,
2016,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,-99.0,,-99.0,-99.0,,,,,,,,,,,,,,
2016,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,99.0,99.0,,,,,,,,,,,,,,
2016,1,17,,,17.0,10224.0,10183.0,33.0,54.0,,,51.0,,82.0,65.0,97.0,0.0,0.0,41.18,42.08,37.94,,,100.0,100.0,,,,,94.0,116.0,,,1.0,,,-9999.0,,-9999.0,,-9999.0,-9999.0,,,,,,,,,,,,,,
2016,1,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,-9.0,,-9.0,-9.0,,,,,,,,,,,,,,
2016,1,19,,,33.0,125.0,78.0,44.0,64.0,,,213.0,,92.0,79.0,97.0,0.0,0.0,,42.980000000000004,39.02,,,110.0,110.0,,,,,116.0,148.0,,,1.0,,,999.0,,999.0,,999.0,999.0,,,,,,,,,,,,,,
2016,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,-999.0,-999.0,,,,,,,,,,,,,,
2016,1,22,,,44.0,132.0,91.0,56.0,36.0,,,74.0,,92.0,77.0,100.0,0.0,0.0,,46.04,39.92,,,110.0,100.0,,,,,72.0,94.0,,,1.0,,,9999.0,,9999.0,,9999.0,9999.0,,,,,,,,,,,,,,
2016,1,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,-99.0,,-99.0,-99.0,,,,,,,,,,,,,,
2016,1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,99.0,99.0,,,,,,,,,,,,,,
2016,1,25,,,61.0,10112.0,10075.0,72.0,60.0,,,132.0,,89.0,80.0,97.0,0.0,0.0,45.14,51.98,42.08,,,190.0,200.0,,,,,107.0,143.0,,,1.0,,,-9999.0,,-9999.0,,-9999.0,-9999.0,,,,,,,,,,,,,,
2016,1,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,-9.0,,-9.0,-9.0,,,,,,,,,,,,,,
2016,1,27,,,56.0,105.0,64.0,61.0,60.0,,,221.0,,93.0,73.0,100.0,0.0,0.0,,46.94,42.08,,,110.0,120.0,,,,,112.0,139.0,,,1.0,,,999.0,,999.0,,999.0,999.0,,,,,,,,,,,,,,
2016,1,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,-999.0,-999.0,,,,,,,,,,,,,,
2016,1,30,,,56.0,88.0,47.0,61.0,47.0,,,163.0,,90.0,83.0,100.0,0.0,0.0,,48.02,42.08,,,210.0,210.0,,,,,98.0,125.0,,,1.0,,,9999.0,,9999.0,,9999.0,9999.0,,,,,,,,,,,,,,
2016,1,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,-99.0,,-99.0,-99.0,,,,,,,,,,,,,,
2016,2,1,,,33.0,10234.0,10190.0,44.0,28.0,,,13.0,,85.0,71.0,93.0,0.0,0.0,41.36,46.94,37.94,,,210.0,200.0,,,,,67.0,76.0,,,1.0,-9999.0,,,,,,,,,,,,,,,,,,,,,
2016,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,,,,,,,,
2016,2,3,,,17.0,227.0,186.0,39.0,36.0,,,,,77.0,56.0,93.0,0.0,0.0,,48.92,32.0,,,110.0,110.0,,,,,72.0,85.0,,,1.0,999.0,,,,,,,,,,,,,,,,,,,,,
2016,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,,,,,,,
2016,2,6,,,72.0,284.0,247.0,83.0,42.0,,,102.0,,88.0,77.0,93.0,0.0,0.0,,55.94,44.06,,,200.0,200.0,,,,,89.0,121.0,,,1.0,9999.0,,,,,,,,,,,,,,,,,,,,,
2016,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,,,,,,,,
2016,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,,,,,
2016,2,9,,,50.0,10312.0,10271.0,67.0,17.0,,,0.0,,82.0,69.0,93.0,0.0,0.0,48.02,51.98,41.0,,,190.0,190.0,,,,,67.0,85.0,,,-9999.0,-9999.0,,,,,,,,,,,,,,,,,,,,,
2016,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,-9.0,,,,,,,,,,,,,,,,,,,,,
2016,2,11,,,50.0,325.0,284.0,78.0,8.0,,,0.0,,70.0,46.0,89.0,0.0,0.0,,62.059999999999995,44.06,,,140.0,150.0,,,,,36.0,40.0,,,999.0,999.0,,,,,,,,,,,,,,,,,,,,,
2016,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,,,,,,,
2016,2,14,,,33.0,220.0,179.0,72.0,40.0,,,0.0,,60.0,46.0,74.0,0.0,0.0,,60.08,42.980000000000004,,,110.0,110.0,,,,,76.0,98.0,,,9999.0,9999.0,,,,,,,,,,,,,,,,,,,,,
2016,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,
2016,2,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,,,,,,,,,,,,,,,,,,
2016,2,17,,,78.0,10210.0,10166.0,94.0,33.0,,,33.0,,82.0,67.0,93.0,0.0,0.0,52.16,57.92,46.04,,,110.0,110.0,,,,,81.0,103.0,,,1.0,-9999.0,,,,,,,,,,,,,,,,,,,,,
2016,2,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,,,,,,,,
2016,2,19,,,72.0,224.0,183.0,89.0,48.0,,,69.0,,83.0,71.0,97.0,0.0,0.0,,55.94,46.94,,,120.0,120.0,,,,,89.0,112.0,,,1.0,999.0,,,,,,,,,,,,,,,,,,,,,
2016,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,,,,,,,
2016,2,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,
2016,2,22,,,100.0,240.0,200.0,111.0,36.0,,,48.0,,85.0,78.0,89.0,0.0,0.0,,57.92,50.0,,,210.0,200.0,,,,,76.0,116.0,,,1.0,9999.0,,,,,,,,,,,,,,,,,,,,,
2016,2,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,,,,,,,,
2016,2,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,,,,,,,,,,,,,,,,,,
2016,2,25,,,83.0,10149.0,10108.0,94.0,20.0,,,89.0,,89.0,75.0,96.0,0.0,0.0,52.52,55.94,46.94,,,210.0,220.0,,,,,67.0,89.0,,,1.0,-9999.0,,,,,,,,,,,,,,,,,,,,,
2016,2,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,,,,,,,,
2016,2,27,,,78.0,959.0,909.0,94.0,40.0,,,89.0,,82.0,54.0,97.0,0.0,0.0,,62.959999999999994,46.04,,,140.0,140.0,,,,,98.0,121.0,,,1.0,999.0,,,,,,,,,,,,,,,,,,,,,
2016,2,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,,,,,,,
2016,2,30,,,50.0,108.0,64.0,67.0,64.0,,,61.0,,81.0,69.0,93.0,0.0,0.0,,51.98,42.980000000000004,,,200.0,180.0,,,,,139.0,174.0,,,9999.0,9999.0,,,,,,,,,,,,,,,,,,,,,
2016,2,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,,,,,,,,
2016,3,1,,,61.0,10108.0,10068.0,83.0,75.0,,,79.0,,79.0,49.0,97.0,0.0,0.0,48.92,59.0,46.04,,,250.0,250.0,,,,,165.0,219.0,,,1.0,-9999.0,-9999.0,,-9999.0,,,-9999.0,,,,,,,,,,,,,,,
2016,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,-9.0,,-9.0,,,-9.0,,,,,,,,,,,,,,,
2016,3,3,,,61.0,142.0,102.0,78.0,42.0,,,91.0,,77.0,55.0,100.0,0.0,0.0,,57.02,44.06,,,120.0,180.0,,,,,103.0,130.0,,,1.0,999.0,999.0,,999.0,,,999.0,,,,,,,,,,,,,,,
2016,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,-999.0,,-999.0,,,,,,,,,,,,,,,,,,
2016,3,6,,,50.0,88.0,47.0,83.0,35.0,,,,,68.0,53.0,83.0,0.0,0.0,,59.0,42.08,,,110.0,110.0,,,,,89.0,103.0,,,9999.0,9999.0,9999.0,,9999.0,,,9999.0,,,,,,,,,,,,,,,
2016,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,-99.0,-99.0,,-99.0,,,-99.0,,,,,,,,,,,,,,,
2016,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,,99.0,,,99.0,,,,,,,,,,,,,,,
2016,3,9,,,56.0,10014.0,9976.0,78.0,53.0,,,64.0,,74.0,55.0,86.0,0.0,0.0,53.06,55.04,46.94,,,190.0,190.0,,,,,134.0,179.0,,,1.0,-9999.0,-9999.0,,1.0,,,1.0,,,,,,,,,,,,,,,
2016,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,-9.0,,,,,,,,,,,,,,,,,,,,
2016,3,11,,,39.0,129.0,91.0,67.0,43.0,,,10.0,,73.0,55.0,83.0,0.0,0.0,,53.96,42.980000000000004,,,180.0,180.0,,,,,130.0,183.0,,,999.0,999.0,999.0,,999.0,,,999.0,,,,,,,,,,,,,,,
2016,3,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,-999.0,,-999.0,,,-999.0,,,,,,,,,,,,,,,
2016,3,14,,,67.0,51.0,7.0,78.0,68.0,,,152.0,,90.0,83.0,96.0,0.0,0.0,,51.08,44.06,,,110.0,110.0,,,,,130.0,157.0,,,1.0,9999.0,9999.0,,9999.0,,,9999.0,,,,,,,,,,,,,,,
2016,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,-99.0,,-99.0,,,-99.0,,,,,,,,,,,,,,,
2016,3,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,99.0,,,99.0,,,,,,,,,,,,,,,
2016,3,17,,,61.0,10037.0,9993.0,72.0,37.0,,,41.0,,87.0,69.0,96.0,0.0,0.0,46.22,53.96,39.92,,,100.0,100.0,,,,,81.0,103.0,,,1.0,1.0,-9999.0,,-9999.0,,,-9999.0,,,,,,,,,,,,,,,
2016,3,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,-9.0,,,-9.0,,,,,,,,,,,,,,,
2016,3,19,,,44.0,64.0,24.0,61.0,55.0,,,86.0,,79.0,68.0,86.0,0.0,0.0,,51.08,44.06,,,210.0,200.0,,,,,116.0,174.0,,,1.0,999.0,999.0,,999.0,,,999.0,,,,,,,,,,,,,,,
2016,3,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,-999.0,,-999.0,,,-999.0,,,,,,,,,,,,,,,
2016,3,22,,,39.0,159.0,122.0,56.0,51.0,,,86.0,,80.0,66.0,86.0,0.0,0.0,,51.08,42.08,,,190.0,200.0,,,,,107.0,130.0,,,1.0,9999.0,9999.0,,9999.0,,,9999.0,,,,,,,,,,,,,,,
2016,3,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,-99.0,,-99.0,,,-99.0,,,,,,,,,,,,,,,
